r,p,st,bids,asks,cbid,cask,trade,price,bprofit,sprofit,bind,sind
22,0,41,"[0.45, 0.33, 0.45, 0.43]","[0.69, 0.85, 0.99, 0.52]",,,True,0.45,0.07,0.11,B2,S1
22,0,42,"[0.45, 0.13, None, 0.43]","[0.69, 0.84, None, 0.52]",0.45,0.52,False,,,,,
22,0,43,"[0.45, 0.51, 0.01, 0.43]","[0.69, 0.79, 0.99, 0.52]",0.51,0.52,False,,,,,
22,0,44,"[0.45, 0.23, 0.01, 0.43]","[0.69, 0.87, 0.51, 0.52]",,,True,0.51,0.04,0.11,B1,S2
22,0,45,"[0.45, 0.15, None, 0.43]","[0.69, 0.63, None, 0.52]",0.45,0.52,False,,,,,
22,0,46,"[0.45, 0.21, 0.01, 0.43]","[0.69, 0.6, 0.99, 0.52]",0.45,0.52,False,,,,,
22,0,47,"[0.45, 0.29, 0.01, 0.43]","[0.69, 0.64, 0.99, 0.52]",0.45,0.52,False,,,,,
22,0,48,"[0.45, 0.36, 0.52, 0.43]","[0.69, 0.99, 0.45, 0.52]",0.52,0.45,False,,,,,
22,0,49,"[0.45, 0.34, 0.45, 0.43]","[0.69, 0.66, 0.52, 0.52]",0.52,0.45,False,,,,,
23,0,0,"[0.0, 0.42, None, 0.98]","[1.0, 0.35, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
23,0,1,"[0.1, 0.01, None, 0.86]","[0.9, 0.43, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
23,0,2,"[0.19, 0.27, None, 0.77]","[0.81, 0.38, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
23,0,3,"[0.29, 0.14, None, 0.71]","[0.71, 0.17, None, 0.28]",,,True,0.44,0.27,0.38,B3,S1
23,0,4,"[0.38, 0.37, None, 0.71]","[0.62, 0.34, None, 0.28]",,,True,0.5,0.21,0.21,B3,S3
23,0,5,"[0.48, 0.37, None, 0.62]","[0.52, 0.8, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
23,0,6,"[0.57, 0.0, None, 0.61]","[0.43, 0.46, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
23,0,7,"[0.67, 0.32, None, 0.46]","[0.33, 0.46, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
23,0,8,"[0.74, 0.18, None, 0.46]","[0.3, 0.68, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
23,0,9,"[0.72, 0.47, None, 0.46]","[0.27, 0.66, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
23,0,10,"[0.79, 0.58, None, 0.46]","[0.24, 0.68, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
23,0,11,"[0.77, 0.57, None, 0.46]","[0.26, 0.35, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
23,0,12,"[0.61, 0.4, None, 0.46]","[0.34, 0.62, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
23,0,13,"[0.45, 0.16, None, 0.46]","[0.39, 0.44, None, 0.52]",,,True,0.42,0.04,0.04,B3,S0
23,0,14,"[0.45, 0.18, None, 0.43]","[0.41, 0.79, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
23,0,15,"[0.45, 0.23, None, 0.43]","[0.45, 0.89, None, 0.52]",0.45,0.45,False,,,,,
23,0,16,"[0.45, 0.34, 0.45, 0.43]","[0.45, 0.4, 0.45, 0.52]",,,True,0.43,0.5,0.15,B2,S1
23,0,17,"[0.45, 0.58, None, 0.43]","[0.45, 0.63, None, 0.52]",,,True,0.52,0.13,0.07,B1,S0
23,0,18,"[0.45, 0.4, None, 0.43]","[0.69, 0.43, None, 0.52]",,,True,0.44,0.01,0.15,B0,S1
23,0,19,"[0.43, 0.04, None, 0.43]","[0.69, 0.65, None, 0.52]",0.43,0.52,False,,,,,
23,0,20,"[0.43, 0.05, 0.52, 0.43]","[0.69, 0.37, 0.43, 0.52]",,,True,0.44,0.47,0.1,B2,S1
23,0,21,"[0.43, 0.52, None, 0.43]","[0.69, 0.45, None, 0.52]",,,True,0.49,0.15,0.07,B1,S1
23,0,22,"[0.43, 0.37, None, 0.43]","[0.69, 0.6, None, 0.52]",0.43,0.52,False,,,,,
23,0,23,"[0.43, 0.36, 0.52, 0.43]","[0.69, 0.81, 0.43, 0.52]",,,True,0.48,0.42,0.32,B2,S2
23,0,24,"[0.43, 0.27, None, 0.43]","[0.69, 0.92, None, 0.52]",0.43,0.52,False,,,,,
23,0,25,"[0.43, 0.47, 0.52, 0.43]","[0.69, 0.99, 0.43, 0.52]",,,True,0.48,0.31,0.3,B2,S2
23,0,26,"[0.43, 0.04, None, 0.43]","[0.69, 0.5, None, 0.52]",0.43,0.5,False,,,,,
23,0,27,"[0.43, 0.3, 0.5, 0.43]","[0.69, 0.7, 0.43, 0.52]",,,True,0.47,0.13,0.24,B2,S2
23,0,28,"[0.43, 0.57, None, 0.43]","[0.69, 0.49, None, 0.52]",,,True,0.53,0.06,0.1,B1,S1
23,0,29,"[0.43, 0.02, None, 0.43]","[0.69, 0.69, None, 0.52]",0.43,0.52,False,,,,,
23,0,30,"[0.43, 0.02, 0.52, 0.43]","[0.69, 0.83, 0.43, 0.52]",,,True,0.48,0.11,0.25,B2,S2
23,0,31,"[0.43, 0.15, None, 0.43]","[0.69, 0.87, None, 0.52]",0.43,0.52,False,,,,,
23,0,32,"[0.43, 0.18, 0.01, 0.43]","[0.69, 0.86, 0.43, 0.52]",,,True,0.43,0.0,0.15,B0,S2
23,0,33,"[0.33, 0.39, None, 0.43]","[0.69, 0.69, None, 0.52]",0.43,0.52,False,,,,,
23,0,34,"[0.33, 0.54, 0.01, 0.43]","[0.69, 0.85, 0.43, 0.52]",,,True,0.49,0.09,0.16,B1,S2
23,0,35,"[0.33, 0.18, None, 0.43]","[0.69, 0.81, None, 0.52]",0.43,0.52,False,,,,,
23,0,36,"[0.33, 0.0, 0.01, 0.43]","[0.69, 0.97, 0.99, 0.52]",0.43,0.52,False,,,,,
23,0,37,"[0.33, 0.02, 0.01, 0.43]","[0.69, 0.64, 0.99, 0.52]",0.43,0.52,False,,,,,
23,0,38,"[0.33, 0.35, 0.01, 0.43]","[0.69, 0.54, 0.99, 0.52]",0.43,0.52,False,,,,,
23,0,39,"[0.33, 0.21, 0.01, 0.43]","[0.69, 0.92, 0.99, 0.52]",0.43,0.52,False,,,,,
23,0,40,"[0.33, 0.55, 0.01, 0.43]","[0.69, 0.46, 0.99, 0.52]",,,True,0.5,0.06,0.05,B1,S1
23,0,41,"[0.33, 0.26, None, 0.43]","[0.69, 0.92, None, 0.52]",0.43,0.52,False,,,,,
23,0,42,"[0.33, 0.29, 0.01, 0.43]","[0.69, 0.82, 0.99, 0.52]",0.43,0.52,False,,,,,
23,0,43,"[0.33, 0.45, 0.01, 0.43]","[0.69, 0.6, 0.99, 0.52]",0.45,0.52,False,,,,,
23,0,44,"[0.33, 0.42, 0.01, 0.43]","[0.69, 0.62, 0.99, 0.52]",0.45,0.52,False,,,,,
23,0,45,"[0.33, 0.2, 0.01, 0.43]","[0.69, 0.95, 0.99, 0.52]",0.45,0.52,False,,,,,
23,0,46,"[0.33, 0.49, 0.01, 0.43]","[0.69, 0.6, 0.99, 0.52]",0.49,0.52,False,,,,,
23,0,47,"[0.33, 0.55, 0.01, 0.43]","[0.69, 0.67, 0.49, 0.52]",,,True,0.52,0.03,0.12,B1,S2
23,0,48,"[0.33, 0.35, None, 0.43]","[0.69, 0.58, None, 0.52]",0.43,0.52,False,,,,,
23,0,49,"[0.33, 0.12, 0.52, 0.43]","[0.69, 0.85, 0.43, 0.52]",,,True,0.47,0.05,0.03,B2,S2
24,0,0,"[0.0, 0.57, None, 0.98]","[1.0, 0.84, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
24,0,1,"[0.1, 0.01, None, 0.86]","[0.9, 0.41, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
24,0,2,"[0.19, 0.56, None, 0.77]","[0.81, 0.14, None, 0.25]",,,True,0.45,0.31,0.39,B3,S1
24,0,3,"[0.29, 0.03, None, 0.71]","[0.71, 0.46, None, 0.25]",,,True,0.48,0.23,0.23,B3,S3
24,0,4,"[0.38, 0.28, None, 0.71]","[0.62, 0.99, None, 0.28]",,,True,0.5,0.21,0.21,B3,S3
24,0,5,"[0.48, 0.3, None, 0.62]","[0.52, 0.93, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
24,0,6,"[0.57, 0.45, None, 0.61]","[0.43, 0.49, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
24,0,7,"[0.67, 0.36, None, 0.46]","[0.33, 0.93, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
24,0,8,"[0.74, 0.3, None, 0.46]","[0.3, 0.33, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
24,0,9,"[0.72, 0.09, None, 0.46]","[0.27, 0.44, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
24,0,10,"[0.79, 0.62, None, 0.46]","[0.24, 0.87, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
24,0,11,"[0.77, 0.53, None, 0.46]","[0.26, 0.49, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
24,0,12,"[0.61, 0.05, None, 0.46]","[0.34, 0.66, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
24,0,13,"[0.45, 0.39, None, 0.46]","[0.39, 0.88, None, 0.52]",,,True,0.42,0.04,0.04,B3,S0
24,0,14,"[0.45, 0.27, None, 0.43]","[0.41, 0.79, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
24,0,15,"[0.45, 0.22, None, 0.43]","[0.45, 0.41, None, 0.52]",,,True,0.43,0.02,0.15,B0,S1
24,0,16,"[0.43, 0.03, None, 0.43]","[0.45, 0.42, None, 0.52]",,,True,0.43,0.01,0.14,B0,S1
24,0,17,"[0.33, 0.07, None, 0.43]","[0.45, 0.83, None, 0.52]",0.43,0.45,False,,,,,
24,0,18,"[0.33, 0.31, 0.45, 0.43]","[0.45, 0.8, 0.43, 0.52]",,,True,0.44,0.49,0.29,B2,S2
24,0,19,"[0.33, 0.11, None, 0.43]","[0.45, 0.63, None, 0.52]",0.43,0.45,False,,,,,
24,0,20,"[0.33, 0.39, 0.45, 0.43]","[0.45, 0.76, 0.43, 0.52]",,,True,0.44,0.48,0.27,B2,S2
24,0,21,"[0.33, 0.4, None, 0.43]","[0.45, 0.88, None, 0.52]",0.43,0.45,False,,,,,
24,0,22,"[0.33, 0.38, 0.45, 0.43]","[0.45, 0.43, 0.43, 0.52]",,,True,0.44,0.45,0.09,B2,S1
24,0,23,"[0.33, 0.11, None, 0.43]","[0.45, 0.7, None, 0.52]",0.43,0.45,False,,,,,
24,0,24,"[0.33, 0.25, 0.45, 0.43]","[0.45, 0.82, 0.43, 0.52]",,,True,0.44,0.35,0.22,B2,S2
24,0,25,"[0.33, 0.46, None, 0.43]","[0.45, 0.86, None, 0.52]",,,True,0.46,0.19,0.01,B1,S0
24,0,26,"[0.33, 0.37, None, 0.43]","[0.69, 0.54, None, 0.52]",0.43,0.52,False,,,,,
24,0,27,"[0.33, 0.13, 0.52, 0.43]","[0.69, 0.6, 0.43, 0.52]",,,True,0.47,0.12,0.25,B2,S2
24,0,28,"[0.33, 0.11, None, 0.43]","[0.69, 0.52, None, 0.52]",0.43,0.52,False,,,,,
24,0,29,"[0.33, 0.32, 0.52, 0.43]","[0.69, 0.86, 0.43, 0.52]",,,True,0.47,0.11,0.19,B2,S2
24,0,30,"[0.33, 0.39, None, 0.43]","[0.69, 0.64, None, 0.52]",0.43,0.52,False,,,,,
24,0,31,"[0.33, 0.48, 0.01, 0.43]","[0.69, 0.99, 0.43, 0.52]",,,True,0.46,0.18,0.13,B1,S2
24,0,32,"[0.33, 0.35, None, 0.43]","[0.69, 0.92, None, 0.52]",0.43,0.52,False,,,,,
24,0,33,"[0.33, 0.43, 0.01, 0.43]","[0.69, 0.96, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,34,"[0.33, 0.26, 0.01, 0.43]","[0.69, 0.77, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,35,"[0.33, 0.09, 0.01, 0.43]","[0.69, 0.62, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,36,"[0.33, 0.43, 0.01, 0.43]","[0.69, 0.66, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,37,"[0.33, 0.51, 0.01, 0.43]","[0.69, 0.63, 0.99, 0.52]",0.51,0.52,False,,,,,
24,0,38,"[0.33, 0.26, 0.01, 0.43]","[0.69, 0.81, 0.51, 0.52]",,,True,0.51,0.08,0.11,B1,S2
24,0,39,"[0.33, 0.22, None, 0.43]","[0.69, 0.63, None, 0.52]",0.43,0.52,False,,,,,
24,0,40,"[0.33, 0.01, 0.01, 0.43]","[0.69, 0.51, 0.99, 0.52]",0.43,0.51,False,,,,,
24,0,41,"[0.33, 0.48, 0.01, 0.43]","[0.69, 0.77, 0.99, 0.52]",,,True,0.49,0.08,0.08,B1,S1
24,0,42,"[0.33, 0.31, None, 0.43]","[0.69, 0.99, None, 0.52]",0.43,0.52,False,,,,,
24,0,43,"[0.33, 0.2, 0.01, 0.43]","[0.69, 0.78, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,44,"[0.33, 0.2, 0.01, 0.43]","[0.69, 0.88, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,45,"[0.33, 0.02, 0.01, 0.43]","[0.69, 0.89, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,46,"[0.33, 0.41, 0.01, 0.43]","[0.69, 0.68, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,47,"[0.33, 0.34, 0.01, 0.43]","[0.69, 0.86, 0.99, 0.52]",0.43,0.52,False,,,,,
24,0,48,"[0.33, 0.21, 0.52, 0.43]","[0.69, 0.49, 0.43, 0.52]",,,True,0.47,0.05,0.03,B2,S2
24,0,49,"[0.33, 0.21, None, 0.43]","[0.69, 0.83, None, 0.52]",0.43,0.52,False,,,,,
25,0,0,"[0.0, 0.51, None, 0.98]","[1.0, 0.4, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
25,0,1,"[0.1, 0.24, None, 0.86]","[0.9, 0.64, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
25,0,2,"[0.19, 0.47, None, 0.77]","[0.81, 0.46, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
25,0,3,"[0.29, 0.56, None, 0.71]","[0.71, 0.66, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
25,0,4,"[0.38, 0.64, None, 0.71]","[0.62, 0.52, None, 0.3]",,,True,0.51,0.21,0.21,B3,S3
25,0,5,"[0.48, 0.62, None, 0.62]","[0.52, 0.82, None, 0.37]",,,True,0.5,0.15,0.13,B1,S3
25,0,6,"[0.57, 0.15, None, 0.62]","[0.43, 0.99, None, 0.52]",,,True,0.53,0.1,0.48,B3,S0
25,0,7,"[0.67, 0.07, None, 0.61]","[0.38, 0.21, None, 0.52]",,,True,0.44,0.52,0.37,B0,S1
25,0,8,"[0.74, 0.08, None, 0.61]","[0.3, 0.31, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
25,0,9,"[0.72, 0.08, None, 0.61]","[0.27, 0.54, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
25,0,10,"[0.79, 0.23, None, 0.61]","[0.24, 0.56, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
25,0,11,"[0.77, 0.28, None, 0.61]","[0.26, 0.64, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
25,0,12,"[0.61, 0.39, None, 0.61]","[0.34, 0.4, None, 0.52]",,,True,0.47,0.14,0.14,B3,S0
25,0,13,"[0.61, 0.3, None, 0.46]","[0.39, 0.58, None, 0.52]",,,True,0.5,0.11,0.11,B0,S0
25,0,14,"[0.45, 0.5, None, 0.46]","[0.41, 0.84, None, 0.52]",,,True,0.46,0.18,0.04,B1,S0
25,0,15,"[0.45, 0.31, None, 0.46]","[0.45, 0.51, None, 0.52]",,,True,0.45,0.0,0.0,B3,S0
25,0,16,"[0.45, 0.23, None, 0.43]","[0.69, 0.53, None, 0.52]",0.45,0.52,False,,,,,
25,0,17,"[0.45, 0.02, 0.52, 0.43]","[0.69, 0.68, 0.45, 0.52]",,,True,0.48,0.44,0.33,B2,S2
25,0,18,"[0.45, 0.49, None, 0.43]","[0.69, 0.55, None, 0.52]",0.49,0.52,False,,,,,
25,0,19,"[0.45, 0.29, 0.52, 0.43]","[0.69, 0.59, 0.49, 0.52]",,,True,0.5,0.41,0.33,B2,S2
25,0,20,"[0.45, 0.17, None, 0.43]","[0.69, 0.36, None, 0.52]",,,True,0.41,0.04,0.13,B0,S1
25,0,21,"[0.45, 0.01, None, 0.43]","[0.69, 0.72, None, 0.52]",0.45,0.52,False,,,,,
25,0,22,"[0.45, 0.08, 0.52, 0.43]","[0.69, 0.65, 0.45, 0.52]",,,True,0.48,0.41,0.26,B2,S2
25,0,23,"[0.45, 0.36, None, 0.43]","[0.69, 0.77, None, 0.52]",0.45,0.52,False,,,,,
25,0,24,"[0.45, 0.16, 0.52, 0.43]","[0.69, 0.33, 0.45, 0.52]",,,True,0.42,0.36,0.14,B2,S1
25,0,25,"[0.45, 0.39, None, 0.43]","[0.69, 0.99, None, 0.52]",0.45,0.52,False,,,,,
25,0,26,"[0.45, 0.06, 0.52, 0.43]","[0.69, 0.61, 0.45, 0.52]",,,True,0.48,0.11,0.25,B2,S2
25,0,27,"[0.45, 0.48, None, 0.43]","[0.69, 0.78, None, 0.52]",0.48,0.52,False,,,,,
25,0,28,"[0.45, 0.18, 0.52, 0.43]","[0.69, 0.43, 0.48, 0.52]",,,True,0.47,0.11,0.13,B2,S1
25,0,29,"[0.45, 0.18, None, 0.43]","[0.69, 0.53, None, 0.52]",0.45,0.52,False,,,,,
25,0,30,"[0.45, 0.41, 0.01, 0.43]","[0.69, 0.52, 0.45, 0.52]",,,True,0.45,0.0,0.17,B0,S2
25,0,31,"[0.43, 0.16, None, 0.43]","[0.69, 0.8, None, 0.52]",0.43,0.52,False,,,,,
25,0,32,"[0.43, 0.1, 0.01, 0.43]","[0.69, 0.96, 0.43, 0.52]",,,True,0.43,0.0,0.11,B0,S2
25,0,33,"[0.33, 0.14, None, 0.43]","[0.69, 0.96, None, 0.52]",0.43,0.52,False,,,,,
25,0,34,"[0.33, 0.45, 0.01, 0.43]","[0.69, 0.57, 0.99, 0.52]",0.45,0.52,False,,,,,
25,0,35,"[0.33, 0.3, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.52]",0.45,0.52,False,,,,,
25,0,36,"[0.33, 0.26, 0.01, 0.43]","[0.69, 0.78, 0.99, 0.52]",0.45,0.52,False,,,,,
25,0,37,"[0.33, 0.21, 0.01, 0.43]","[0.69, 0.72, 0.99, 0.52]",0.45,0.52,False,,,,,
25,0,38,"[0.33, 0.03, 0.01, 0.43]","[0.69, 0.65, 0.99, 0.52]",0.45,0.52,False,,,,,
25,0,39,"[0.33, 0.26, 0.01, 0.43]","[0.69, 0.86, 0.99, 0.52]",0.45,0.52,False,,,,,
25,0,40,"[0.33, 0.06, 0.01, 0.43]","[0.69, 0.56, 0.99, 0.52]",0.45,0.52,False,,,,,
25,0,41,"[0.33, 0.55, 0.01, 0.43]","[0.69, 0.98, 0.99, 0.52]",,,True,0.53,0.06,0.02,B1,S3
25,0,42,"[0.33, 0.07, None, 0.43]","[0.69, 0.47, None, 0.52]",0.43,0.47,False,,,,,
25,0,43,"[0.33, 0.53, 0.47, 0.43]","[0.69, 0.62, 0.99, 0.52]",,,True,0.5,0.07,0.09,B1,S1
25,0,44,"[0.33, 0.15, None, 0.43]","[0.69, 0.77, None, 0.52]",0.43,0.52,False,,,,,
25,0,45,"[0.33, 0.48, 0.01, 0.43]","[0.69, 0.54, 0.99, 0.52]",0.48,0.52,False,,,,,
25,0,46,"[0.33, 0.13, 0.01, 0.43]","[0.69, 0.63, 0.48, 0.52]",,,True,0.48,0.09,0.08,B1,S2
25,0,47,"[0.33, 0.33, None, 0.43]","[0.69, 0.88, None, 0.52]",0.43,0.52,False,,,,,
25,0,48,"[0.33, 0.09, 0.52, 0.43]","[0.69, 0.85, 0.43, 0.52]",,,True,0.47,0.05,0.04,B2,S2
25,0,49,"[0.33, 0.04, None, 0.43]","[0.69, 0.75, None, 0.52]",0.43,0.52,False,,,,,
26,0,0,"[0.0, 0.27, None, 0.98]","[1.0, 0.19, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
26,0,1,"[0.1, 0.05, None, 0.86]","[0.9, 0.75, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
26,0,2,"[0.19, 0.22, None, 0.77]","[0.81, 0.48, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
26,0,3,"[0.29, 0.51, None, 0.71]","[0.71, 0.8, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
26,0,4,"[0.38, 0.16, None, 0.71]","[0.62, 0.09, None, 0.3]",,,True,0.4,0.31,0.34,B3,S1
26,0,5,"[0.48, 0.27, None, 0.62]","[0.52, 0.7, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
26,0,6,"[0.57, 0.63, None, 0.61]","[0.43, 0.61, None, 0.37]",,,True,0.5,0.15,0.13,B1,S3
26,0,7,"[0.67, 0.19, None, 0.61]","[0.33, 0.29, None, 0.52]",,,True,0.48,0.47,0.2,B0,S1
26,0,8,"[0.74, 0.08, None, 0.61]","[0.24, 0.73, None, 0.52]",,,True,0.49,0.44,0.44,B0,S0
26,0,9,"[0.72, 0.54, None, 0.61]","[0.21, 0.55, None, 0.52]",,,True,0.46,0.34,0.34,B0,S0
26,0,10,"[0.79, 0.36, None, 0.61]","[0.19, 0.42, None, 0.52]",,,True,0.49,0.3,0.3,B0,S0
26,0,11,"[0.77, 0.34, None, 0.61]","[0.24, 0.6, None, 0.52]",,,True,0.5,0.26,0.26,B0,S0
26,0,12,"[0.61, 0.59, None, 0.61]","[0.26, 0.92, None, 0.52]",,,True,0.44,0.18,0.18,B3,S0
26,0,13,"[0.61, 0.41, None, 0.46]","[0.34, 0.84, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
26,0,14,"[0.45, 0.23, None, 0.46]","[0.39, 0.78, None, 0.52]",,,True,0.42,0.04,0.04,B3,S0
26,0,15,"[0.45, 0.2, None, 0.43]","[0.41, 0.46, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
26,0,16,"[0.45, 0.25, None, 0.43]","[0.45, 0.49, None, 0.52]",0.45,0.45,False,,,,,
26,0,17,"[0.45, 0.1, 0.45, 0.43]","[0.45, 0.68, 0.45, 0.52]",,,True,0.45,0.48,0.29,B2,S2
26,0,18,"[0.45, 0.4, None, 0.43]","[0.45, 0.47, None, 0.52]",0.45,0.45,False,,,,,
26,0,19,"[0.45, 0.53, 0.45, 0.43]","[0.45, 0.95, 0.45, 0.52]",,,True,0.49,0.15,0.31,B1,S2
26,0,20,"[0.45, 0.49, None, 0.43]","[0.45, 0.87, None, 0.52]",,,True,0.47,0.12,0.02,B1,S0
26,0,21,"[0.45, 0.4, None, 0.43]","[0.69, 0.99, None, 0.52]",0.45,0.52,False,,,,,
26,0,22,"[0.45, 0.17, 0.52, 0.43]","[0.69, 0.51, 0.45, 0.52]",,,True,0.48,0.43,0.26,B2,S2
26,0,23,"[0.45, 0.05, None, 0.43]","[0.69, 0.69, None, 0.52]",0.45,0.52,False,,,,,
26,0,24,"[0.45, 0.38, 0.52, 0.43]","[0.69, 0.98, 0.45, 0.52]",,,True,0.48,0.41,0.25,B2,S2
26,0,25,"[0.45, 0.26, None, 0.43]","[0.69, 0.67, None, 0.52]",0.45,0.52,False,,,,,
26,0,26,"[0.45, 0.04, 0.52, 0.43]","[0.69, 0.93, 0.45, 0.52]",,,True,0.48,0.31,0.2,B2,S2
26,0,27,"[0.45, 0.46, None, 0.43]","[0.69, 0.85, None, 0.52]",0.46,0.52,False,,,,,
26,0,28,"[0.45, 0.16, 0.52, 0.43]","[0.69, 0.98, 0.46, 0.52]",,,True,0.49,0.11,0.17,B2,S2
26,0,29,"[0.45, 0.02, None, 0.43]","[0.69, 0.39, None, 0.52]",,,True,0.42,0.03,0.13,B0,S1
26,0,30,"[0.43, 0.13, None, 0.43]","[0.69, 0.75, None, 0.52]",0.43,0.52,False,,,,,
26,0,31,"[0.43, 0.51, 0.52, 0.43]","[0.69, 0.67, 0.99, 0.52]",,,True,0.52,0.07,0.0,B2,S3
26,0,32,"[0.43, 0.43, None, 0.43]","[0.69, 0.56, None, 0.52]",0.43,0.52,False,,,,,
26,0,33,"[0.43, 0.2, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,34,"[0.43, 0.2, 0.01, 0.43]","[0.69, 0.63, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,35,"[0.43, 0.12, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,36,"[0.43, 0.18, 0.01, 0.43]","[0.69, 0.7, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,37,"[0.43, 0.5, 0.01, 0.43]","[0.69, 0.35, 0.99, 0.52]",,,True,0.42,0.15,0.08,B1,S1
26,0,38,"[0.43, 0.11, None, 0.43]","[0.69, 0.54, None, 0.52]",0.43,0.52,False,,,,,
26,0,39,"[0.43, 0.3, 0.01, 0.43]","[0.69, 0.96, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,40,"[0.43, 0.16, 0.01, 0.43]","[0.69, 0.96, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,41,"[0.43, 0.38, 0.01, 0.43]","[0.69, 0.54, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,42,"[0.43, 0.37, 0.01, 0.43]","[0.69, 0.92, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,43,"[0.43, 0.45, 0.01, 0.43]","[0.69, 0.83, 0.99, 0.52]",0.45,0.52,False,,,,,
26,0,44,"[0.43, 0.32, 0.01, 0.43]","[0.69, 0.58, 0.99, 0.52]",0.45,0.52,False,,,,,
26,0,45,"[0.43, 0.33, 0.01, 0.43]","[0.69, 0.52, 0.99, 0.52]",,,True,0.48,0.09,0.07,B1,S1
26,0,46,"[0.43, 0.31, None, 0.43]","[0.69, 0.8, None, 0.52]",0.43,0.52,False,,,,,
26,0,47,"[0.43, 0.22, 0.01, 0.43]","[0.69, 0.74, 0.99, 0.52]",0.43,0.52,False,,,,,
26,0,48,"[0.43, 0.08, 0.52, 0.43]","[0.69, 0.66, 0.43, 0.52]",,,True,0.48,0.05,0.07,B2,S2
26,0,49,"[0.43, 0.53, None, 0.43]","[0.69, 0.77, None, 0.52]",,,True,0.52,0.03,0.0,B1,S3
27,0,0,"[0.0, 0.17, None, 0.98]","[1.0, 0.61, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
27,0,1,"[0.1, 0.45, None, 0.86]","[0.9, 0.6, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
27,0,2,"[0.19, 0.28, None, 0.77]","[0.81, 0.84, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
27,0,3,"[0.29, 0.19, None, 0.71]","[0.71, 1.0, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
27,0,4,"[0.38, 0.62, None, 0.71]","[0.62, 0.28, None, 0.3]",,,True,0.5,0.22,0.43,B3,S1
27,0,5,"[0.48, 0.37, None, 0.62]","[0.52, 0.66, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
27,0,6,"[0.57, 0.45, None, 0.61]","[0.43, 0.89, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
