r,p,st,bids,asks,cbid,cask,trade,price,bprofit,sprofit,bind,sind
263,0,32,"[0.24, 0.05, 0.01, 0.21]","[0.49, 0.69, 0.99, 0.66]",0.24,0.49,False,,,,,
263,0,33,"[0.24, 0.38, 0.01, 0.21]","[0.49, 0.54, 0.99, 0.66]",0.38,0.49,False,,,,,
263,0,34,"[0.24, 0.03, 0.01, 0.21]","[0.49, 0.79, 0.99, 0.66]",0.38,0.49,False,,,,,
263,0,35,"[0.24, 0.42, 0.01, 0.21]","[0.49, 0.66, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,36,"[0.24, 0.13, 0.01, 0.21]","[0.49, 0.53, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,37,"[0.24, 0.42, 0.01, 0.21]","[0.49, 0.5, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,38,"[0.24, 0.06, 0.01, 0.21]","[0.49, 0.73, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,39,"[0.24, 0.3, 0.01, 0.21]","[0.49, 0.82, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,40,"[0.24, 0.11, 0.01, 0.21]","[0.49, 0.8, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,41,"[0.24, 0.26, 0.01, 0.21]","[0.49, 0.88, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,42,"[0.24, 0.23, 0.01, 0.21]","[0.49, 0.59, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,43,"[0.24, 0.27, 0.01, 0.21]","[0.49, 0.76, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,44,"[0.24, 0.28, 0.01, 0.21]","[0.49, 0.81, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,45,"[0.24, 0.31, 0.01, 0.21]","[0.49, 0.54, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,46,"[0.24, 0.14, 0.01, 0.21]","[0.49, 0.69, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,47,"[0.24, 0.11, 0.01, 0.21]","[0.49, 0.87, 0.99, 0.66]",0.42,0.49,False,,,,,
263,0,48,"[0.24, 0.27, 0.49, 0.21]","[0.49, 0.76, 0.42, 0.66]",,,True,0.46,0.04,0.13,B2,S2
263,0,49,"[0.24, 0.3, None, 0.21]","[0.49, 0.9, None, 0.66]",0.3,0.49,False,,,,,
264,0,0,"[0.0, 0.64, None, 0.95]","[1.0, 0.89, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
264,0,1,"[0.09, 0.4, None, 0.91]","[0.9, 0.04, None, 0.08]",,,True,0.47,0.44,0.47,B3,S1
264,0,2,"[0.19, 0.02, None, 0.87]","[0.8, 0.21, None, 0.08]",,,True,0.47,0.39,0.39,B3,S3
264,0,3,"[0.28, 0.51, None, 0.66]","[0.7, 0.91, None, 0.26]",,,True,0.46,0.2,0.2,B3,S3
264,0,4,"[0.38, 0.26, None, 0.35]","[0.6, 0.3, None, 0.3]",,,True,0.34,0.61,0.29,B0,S1
264,0,5,"[0.45, 0.73, None, 0.35]","[0.5, 0.32, None, 0.3]",,,True,0.51,0.34,0.22,B1,S3
264,0,6,"[0.54, 0.69, None, 0.35]","[0.4, 0.42, None, 0.38]",,,True,0.54,0.3,0.16,B1,S3
264,0,7,"[0.63, 0.39, None, 0.35]","[0.3, 0.31, None, 0.41]",,,True,0.46,0.43,0.46,B0,S0
264,0,8,"[0.52, 0.0, None, 0.35]","[0.49, 0.64, None, 0.41]",,,True,0.47,0.18,0.05,B0,S3
264,0,9,"[0.57, 0.57, None, 0.35]","[0.42, 0.41, None, 0.46]",,,True,0.49,0.2,0.39,B1,S1
264,0,10,"[0.63, 0.48, None, 0.35]","[0.36, 0.6, None, 0.46]",,,True,0.5,0.14,0.14,B0,S0
264,0,11,"[0.38, 0.46, None, 0.35]","[0.44, 0.81, None, 0.46]",,,True,0.45,0.06,0.01,B1,S0
264,0,12,"[0.38, 0.05, None, 0.35]","[0.49, 0.56, None, 0.46]",0.38,0.46,False,,,,,
264,0,13,"[0.38, 0.14, 0.46, 0.35]","[0.49, 0.59, 0.38, 0.46]",,,True,0.42,0.43,0.42,B2,S2
264,0,14,"[0.38, 0.44, None, 0.35]","[0.49, 0.47, None, 0.46]",0.44,0.46,False,,,,,
264,0,15,"[0.38, 0.41, 0.46, 0.35]","[0.49, 0.35, 0.44, 0.46]",,,True,0.41,0.41,0.28,B2,S1
264,0,16,"[0.38, 0.22, None, 0.35]","[0.49, 0.86, None, 0.46]",0.38,0.46,False,,,,,
264,0,17,"[0.38, 0.03, 0.46, 0.35]","[0.49, 0.62, 0.38, 0.46]",,,True,0.42,0.31,0.3,B2,S2
264,0,18,"[0.38, 0.46, None, 0.35]","[0.49, 0.44, None, 0.46]",,,True,0.45,0.02,0.3,B1,S1
264,0,19,"[0.38, 0.18, None, 0.35]","[0.49, 0.81, None, 0.46]",0.38,0.46,False,,,,,
264,0,20,"[0.38, 0.3, 0.46, 0.35]","[0.49, 0.93, 0.38, 0.46]",,,True,0.42,0.26,0.16,B2,S2
264,0,21,"[0.38, 0.13, None, 0.35]","[0.49, 0.38, None, 0.46]",,,True,0.38,0.0,0.19,B0,S1
264,0,22,"[0.24, 0.2, None, 0.35]","[0.49, 0.97, None, 0.46]",0.35,0.46,False,,,,,
264,0,23,"[0.24, 0.01, 0.01, 0.35]","[0.49, 0.63, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,24,"[0.24, 0.18, 0.01, 0.35]","[0.49, 0.8, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,25,"[0.24, 0.16, 0.01, 0.35]","[0.49, 0.9, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,26,"[0.24, 0.15, 0.01, 0.35]","[0.49, 0.6, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,27,"[0.24, 0.01, 0.01, 0.35]","[0.49, 0.56, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,28,"[0.24, 0.27, 0.01, 0.35]","[0.49, 0.8, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,29,"[0.24, 0.01, 0.01, 0.35]","[0.49, 0.63, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,30,"[0.24, 0.39, 0.01, 0.35]","[0.49, 0.98, 0.99, 0.46]",0.39,0.46,False,,,,,
264,0,31,"[0.24, 0.09, 0.01, 0.35]","[0.49, 0.78, 0.99, 0.46]",0.39,0.46,False,,,,,
264,0,32,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.59, 0.99, 0.46]",0.39,0.46,False,,,,,
264,0,33,"[0.24, 0.09, 0.01, 0.35]","[0.49, 0.45, 0.99, 0.46]",0.39,0.45,False,,,,,
264,0,34,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.76, 0.99, 0.46]",0.39,0.45,False,,,,,
264,0,35,"[0.24, 0.43, 0.01, 0.35]","[0.49, 0.41, 0.99, 0.46]",,,True,0.42,0.02,0.04,B1,S1
264,0,36,"[0.24, 0.14, None, 0.35]","[0.49, 0.9, None, 0.46]",0.35,0.46,False,,,,,
264,0,37,"[0.24, 0.19, 0.01, 0.35]","[0.49, 0.49, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,38,"[0.24, 0.08, 0.01, 0.35]","[0.49, 0.92, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,39,"[0.24, 0.27, 0.01, 0.35]","[0.49, 0.94, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,40,"[0.24, 0.11, 0.01, 0.35]","[0.49, 0.64, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,41,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.81, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,42,"[0.24, 0.32, 0.01, 0.35]","[0.49, 0.7, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,43,"[0.24, 0.28, 0.01, 0.35]","[0.49, 0.71, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,44,"[0.24, 0.28, 0.01, 0.35]","[0.49, 0.76, 0.99, 0.46]",0.35,0.46,False,,,,,
264,0,45,"[0.24, 0.41, 0.01, 0.35]","[0.49, 0.78, 0.99, 0.46]",0.41,0.46,False,,,,,
264,0,46,"[0.24, 0.12, 0.01, 0.35]","[0.49, 0.97, 0.99, 0.46]",0.41,0.46,False,,,,,
264,0,47,"[0.24, 0.06, 0.01, 0.35]","[0.49, 0.78, 0.99, 0.46]",0.41,0.46,False,,,,,
264,0,48,"[0.24, 0.01, 0.46, 0.35]","[0.49, 0.52, 0.41, 0.46]",,,True,0.43,0.06,0.1,B2,S2
264,0,49,"[0.24, 0.39, None, 0.35]","[0.49, 0.95, None, 0.46]",0.39,0.46,False,,,,,
265,0,0,"[0.0, 0.79, None, 0.95]","[1.0, 0.49, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
265,0,1,"[0.09, 0.09, None, 0.91]","[0.9, 0.97, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
265,0,2,"[0.19, 0.59, None, 0.87]","[0.8, 0.04, None, 0.26]",,,True,0.45,0.41,0.45,B3,S1
265,0,3,"[0.28, 0.85, None, 0.66]","[0.7, 0.53, None, 0.26]",,,True,0.56,0.3,0.29,B1,S3
265,0,4,"[0.38, 0.4, None, 0.66]","[0.6, 0.48, None, 0.3]",,,True,0.48,0.18,0.18,B3,S3
265,0,5,"[0.47, 0.34, None, 0.35]","[0.5, 0.43, None, 0.38]",,,True,0.43,0.52,0.05,B0,S3
265,0,6,"[0.54, 0.05, None, 0.35]","[0.4, 0.19, None, 0.41]",,,True,0.36,0.53,0.31,B0,S1
265,0,7,"[0.46, 0.29, None, 0.35]","[0.3, 0.37, None, 0.41]",,,True,0.38,0.27,0.38,B0,S0
265,0,8,"[0.51, 0.27, None, 0.35]","[0.49, 0.31, None, 0.41]",,,True,0.41,0.23,0.3,B0,S1
265,0,9,"[0.34, 0.67, None, 0.35]","[0.42, 0.38, None, 0.41]",,,True,0.53,0.31,0.4,B1,S1
265,0,10,"[0.38, 0.6, None, 0.35]","[0.36, 0.29, None, 0.41]",,,True,0.45,0.25,0.29,B1,S1
265,0,11,"[0.38, 0.21, None, 0.35]","[0.36, 0.31, None, 0.41]",,,True,0.35,0.03,0.16,B0,S1
265,0,12,"[0.24, 0.2, None, 0.35]","[0.36, 0.73, None, 0.41]",0.35,0.36,False,,,,,
265,0,13,"[0.24, 0.24, 0.36, 0.35]","[0.36, 0.68, 0.35, 0.41]",,,True,0.35,0.5,0.35,B2,S2
265,0,14,"[0.24, 0.23, None, 0.35]","[0.36, 0.61, None, 0.41]",0.35,0.36,False,,,,,
265,0,15,"[0.24, 0.14, 0.36, 0.35]","[0.36, 0.98, 0.35, 0.41]",,,True,0.35,0.46,0.23,B2,S2
265,0,16,"[0.24, 0.22, None, 0.35]","[0.36, 0.93, None, 0.41]",0.35,0.36,False,,,,,
265,0,17,"[0.24, 0.12, 0.36, 0.35]","[0.36, 0.88, 0.99, 0.41]",,,True,0.36,0.37,0.0,B2,S0
265,0,18,"[0.24, 0.15, None, 0.35]","[0.44, 0.79, None, 0.41]",0.35,0.41,False,,,,,
265,0,19,"[0.24, 0.3, 0.41, 0.35]","[0.44, 0.82, 0.99, 0.41]",,,True,0.41,0.27,0.0,B2,S3
265,0,20,"[0.24, 0.13, None, 0.35]","[0.44, 0.93, None, 0.46]",0.35,0.44,False,,,,,
265,0,21,"[0.24, 0.11, 0.01, 0.35]","[0.44, 0.98, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,22,"[0.24, 0.31, 0.01, 0.35]","[0.44, 0.66, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,23,"[0.24, 0.18, 0.01, 0.35]","[0.44, 0.48, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,24,"[0.24, 0.25, 0.01, 0.35]","[0.44, 0.84, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,25,"[0.24, 0.2, 0.01, 0.35]","[0.44, 0.96, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,26,"[0.24, 0.26, 0.01, 0.35]","[0.44, 0.96, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,27,"[0.24, 0.04, 0.01, 0.35]","[0.44, 0.73, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,28,"[0.24, 0.38, 0.01, 0.35]","[0.44, 0.79, 0.99, 0.46]",0.38,0.44,False,,,,,
265,0,29,"[0.24, 0.0, 0.01, 0.35]","[0.44, 0.54, 0.38, 0.46]",,,True,0.38,0.13,0.12,B1,S2
265,0,30,"[0.24, 0.22, None, 0.35]","[0.44, 0.94, None, 0.46]",0.35,0.44,False,,,,,
265,0,31,"[0.24, 0.13, 0.01, 0.35]","[0.44, 0.96, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,32,"[0.24, 0.44, 0.01, 0.35]","[0.44, 0.65, 0.99, 0.46]",0.44,0.44,False,,,,,
265,0,33,"[0.24, 0.23, 0.01, 0.35]","[0.44, 0.45, 0.44, 0.46]",,,True,0.44,0.03,0.11,B1,S2
265,0,34,"[0.24, 0.19, None, 0.35]","[0.44, 0.82, None, 0.46]",0.35,0.44,False,,,,,
265,0,35,"[0.24, 0.15, 0.01, 0.35]","[0.44, 0.61, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,36,"[0.24, 0.34, 0.01, 0.35]","[0.44, 0.56, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,37,"[0.24, 0.22, 0.01, 0.35]","[0.44, 0.78, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,38,"[0.24, 0.19, 0.01, 0.35]","[0.44, 0.93, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,39,"[0.24, 0.13, 0.01, 0.35]","[0.44, 0.64, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,40,"[0.24, 0.31, 0.01, 0.35]","[0.44, 0.78, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,41,"[0.24, 0.05, 0.01, 0.35]","[0.44, 0.75, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,42,"[0.24, 0.25, 0.01, 0.35]","[0.44, 0.62, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,43,"[0.24, 0.12, 0.01, 0.35]","[0.44, 0.41, 0.99, 0.46]",0.35,0.41,False,,,,,
265,0,44,"[0.24, 0.41, 0.01, 0.35]","[0.44, 0.88, 0.99, 0.46]",,,True,0.41,0.03,0.02,B1,S1
265,0,45,"[0.24, 0.26, None, 0.35]","[0.44, 0.97, None, 0.46]",0.35,0.44,False,,,,,
265,0,46,"[0.24, 0.21, 0.01, 0.35]","[0.44, 0.51, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,47,"[0.24, 0.24, 0.01, 0.35]","[0.44, 0.63, 0.99, 0.46]",0.35,0.44,False,,,,,
265,0,48,"[0.24, 0.31, 0.44, 0.35]","[0.44, 0.51, 0.35, 0.46]",,,True,0.4,0.1,0.03,B2,S2
265,0,49,"[0.24, 0.4, None, 0.35]","[0.44, 0.66, None, 0.46]",0.4,0.44,False,,,,,
266,0,0,"[0.0, 0.72, None, 0.95]","[1.0, 0.41, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
266,0,1,"[0.09, 0.35, None, 0.91]","[0.9, 0.09, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
266,0,2,"[0.19, 0.11, None, 0.87]","[0.8, 0.92, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
266,0,3,"[0.28, 0.76, None, 0.66]","[0.7, 0.64, None, 0.3]",,,True,0.53,0.32,0.23,B1,S3
266,0,4,"[0.38, 0.71, None, 0.66]","[0.6, 0.65, None, 0.38]",,,True,0.55,0.29,0.16,B1,S3
266,0,5,"[0.47, 0.47, None, 0.66]","[0.5, 0.47, None, 0.41]",,,True,0.54,0.12,0.12,B3,S3
266,0,6,"[0.57, 0.53, None, 0.35]","[0.4, 0.56, None, 0.46]",,,True,0.48,0.46,0.48,B0,S0
266,0,7,"[0.63, 0.09, None, 0.35]","[0.55, 0.92, None, 0.46]",,,True,0.54,0.35,0.08,B0,S3
266,0,8,"[0.52, 0.52, None, 0.35]","[0.49, 0.05, None, 0.66]",,,True,0.28,0.41,0.28,B1,S1
266,0,9,"[0.59, 0.32, None, 0.35]","[0.42, 0.88, None, 0.66]",,,True,0.5,0.15,0.15,B0,S0
266,0,10,"[0.63, 0.34, None, 0.35]","[0.44, 0.59, None, 0.66]",,,True,0.54,0.1,0.1,B0,S0
266,0,11,"[0.38, 0.02, None, 0.35]","[0.49, 0.16, None, 0.66]",,,True,0.27,0.11,0.22,B0,S1
266,0,12,"[0.24, 0.11, None, 0.35]","[0.49, 0.67, None, 0.66]",0.35,0.49,False,,,,,
266,0,13,"[0.24, 0.33, 0.49, 0.35]","[0.49, 0.46, 0.35, 0.66]",,,True,0.42,0.43,0.42,B2,S2
266,0,14,"[0.24, 0.21, None, 0.35]","[0.49, 0.86, None, 0.66]",0.35,0.49,False,,,,,
266,0,15,"[0.24, 0.23, 0.49, 0.35]","[0.49, 0.85, 0.35, 0.66]",,,True,0.42,0.39,0.3,B2,S2
266,0,16,"[0.24, 0.34, None, 0.35]","[0.49, 0.7, None, 0.66]",0.35,0.49,False,,,,,
266,0,17,"[0.24, 0.42, 0.49, 0.35]","[0.49, 0.83, 0.99, 0.66]",,,True,0.49,0.24,0.0,B2,S0
266,0,18,"[0.24, 0.18, None, 0.35]","[0.55, 0.34, None, 0.66]",,,True,0.35,0.0,0.24,B3,S1
266,0,19,"[0.24, 0.46, None, 0.21]","[0.55, 0.5, None, 0.66]",,,True,0.48,0.03,0.35,B1,S1
266,0,20,"[0.24, 0.38, None, 0.21]","[0.55, 0.49, None, 0.66]",0.38,0.49,False,,,,,
266,0,21,"[0.24, 0.24, 0.49, 0.21]","[0.55, 0.32, 0.38, 0.66]",,,True,0.4,0.28,0.25,B2,S1
266,0,22,"[0.24, 0.46, None, 0.21]","[0.55, 0.82, None, 0.66]",0.46,0.55,False,,,,,
266,0,23,"[0.24, 0.22, 0.01, 0.21]","[0.55, 0.21, 0.46, 0.66]",,,True,0.33,0.14,0.15,B1,S1
266,0,24,"[0.24, 0.43, None, 0.21]","[0.55, 0.92, None, 0.66]",0.43,0.55,False,,,,,
266,0,25,"[0.24, 0.17, 0.01, 0.21]","[0.55, 0.8, 0.43, 0.66]",,,True,0.43,0.01,0.18,B1,S2
266,0,26,"[0.24, 0.39, None, 0.21]","[0.55, 0.9, None, 0.66]",0.39,0.55,False,,,,,
266,0,27,"[0.24, 0.31, 0.01, 0.21]","[0.55, 0.7, 0.99, 0.66]",0.39,0.55,False,,,,,
266,0,28,"[0.24, 0.32, 0.01, 0.21]","[0.55, 0.69, 0.99, 0.66]",0.39,0.55,False,,,,,
266,0,29,"[0.24, 0.39, 0.01, 0.21]","[0.55, 0.42, 0.99, 0.66]",,,True,0.4,0.03,0.02,B1,S1
266,0,30,"[0.24, 0.08, None, 0.21]","[0.55, 0.88, None, 0.66]",0.24,0.55,False,,,,,
266,0,31,"[0.24, 0.23, 0.01, 0.21]","[0.55, 0.63, 0.99, 0.66]",0.24,0.55,False,,,,,
266,0,32,"[0.24, 0.28, 0.01, 0.21]","[0.55, 0.63, 0.99, 0.66]",0.28,0.55,False,,,,,
266,0,33,"[0.24, 0.0, 0.01, 0.21]","[0.55, 0.75, 0.99, 0.66]",0.28,0.55,False,,,,,
266,0,34,"[0.24, 0.16, 0.01, 0.21]","[0.55, 0.73, 0.99, 0.66]",0.28,0.55,False,,,,,
266,0,35,"[0.24, 0.21, 0.01, 0.21]","[0.55, 0.54, 0.99, 0.66]",0.28,0.54,False,,,,,
266,0,36,"[0.24, 0.22, 0.01, 0.21]","[0.55, 0.93, 0.99, 0.66]",0.28,0.54,False,,,,,
266,0,37,"[0.24, 0.19, 0.01, 0.21]","[0.55, 0.95, 0.99, 0.66]",0.28,0.54,False,,,,,
266,0,38,"[0.24, 0.05, 0.01, 0.21]","[0.55, 0.62, 0.99, 0.66]",0.28,0.54,False,,,,,
266,0,39,"[0.24, 0.07, 0.01, 0.21]","[0.55, 0.56, 0.99, 0.66]",0.28,0.54,False,,,,,
266,0,40,"[0.24, 0.02, 0.01, 0.21]","[0.55, 0.96, 0.99, 0.66]",0.28,0.54,False,,,,,
266,0,41,"[0.24, 0.36, 0.01, 0.21]","[0.55, 0.79, 0.99, 0.66]",0.36,0.54,False,,,,,
266,0,42,"[0.24, 0.35, 0.01, 0.21]","[0.55, 0.57, 0.99, 0.66]",0.36,0.54,False,,,,,
266,0,43,"[0.24, 0.22, 0.01, 0.21]","[0.55, 0.59, 0.99, 0.66]",0.36,0.54,False,,,,,
266,0,44,"[0.24, 0.14, 0.01, 0.21]","[0.55, 0.83, 0.99, 0.66]",0.36,0.54,False,,,,,
266,0,45,"[0.24, 0.29, 0.01, 0.21]","[0.55, 0.53, 0.99, 0.66]",0.36,0.53,False,,,,,
266,0,46,"[0.24, 0.35, 0.01, 0.21]","[0.55, 0.58, 0.99, 0.66]",0.36,0.53,False,,,,,
266,0,47,"[0.24, 0.19, 0.01, 0.21]","[0.55, 0.68, 0.99, 0.66]",0.36,0.53,False,,,,,
266,0,48,"[0.24, 0.15, 0.53, 0.21]","[0.55, 0.76, 0.36, 0.66]",,,True,0.44,0.05,0.11,B2,S2
266,0,49,"[0.24, 0.29, None, 0.21]","[0.55, 0.63, None, 0.66]",0.29,0.55,False,,,,,
267,0,0,"[0.0, 0.62, None, 0.95]","[1.0, 0.86, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
267,0,1,"[0.09, 0.82, None, 0.91]","[0.9, 0.55, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
267,0,2,"[0.19, 0.38, None, 0.87]","[0.8, 0.48, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
267,0,3,"[0.28, 0.63, None, 0.66]","[0.7, 0.28, None, 0.3]",,,True,0.47,0.19,0.46,B3,S1
267,0,4,"[0.38, 0.82, None, 0.35]","[0.6, 0.51, None, 0.3]",,,True,0.56,0.29,0.26,B1,S3
267,0,5,"[0.47, 0.03, None, 0.35]","[0.5, 0.68, None, 0.38]",,,True,0.43,0.52,0.05,B0,S3
267,0,6,"[0.54, 0.51, None, 0.35]","[0.4, 0.23, None, 0.41]",,,True,0.39,0.51,0.33,B0,S1
267,0,7,"[0.46, 0.17, None, 0.35]","[0.3, 0.29, None, 0.41]",,,True,0.37,0.28,0.27,B0,S1
267,0,8,"[0.51, 0.28, None, 0.35]","[0.2, 0.16, None, 0.41]",,,True,0.33,0.3,0.2,B0,S1
267,0,9,"[0.34, 0.55, None, 0.35]","[0.1, 0.54, None, 0.41]",,,True,0.33,0.51,0.33,B1,S0
267,0,10,"[0.38, 0.13, None, 0.35]","[0.36, 0.48, None, 0.41]",,,True,0.37,0.01,0.01,B0,S0
267,0,11,"[0.24, 0.17, None, 0.35]","[0.44, 0.79, None, 0.41]",0.35,0.41,False,,,,,
267,0,12,"[0.24, 0.35, 0.41, 0.35]","[0.44, 0.23, 0.35, 0.41]",,,True,0.32,0.53,0.17,B2,S1
267,0,13,"[0.24, 0.17, None, 0.35]","[0.44, 0.61, None, 0.41]",0.35,0.41,False,,,,,
267,0,14,"[0.24, 0.42, 0.41, 0.35]","[0.44, 0.64, 0.35, 0.41]",,,True,0.38,0.31,0.38,B1,S2
267,0,15,"[0.24, 0.11, None, 0.35]","[0.44, 0.44, None, 0.41]",0.35,0.41,False,,,,,
267,0,16,"[0.24, 0.18, 0.41, 0.35]","[0.44, 0.46, 0.35, 0.41]",,,True,0.38,0.43,0.26,B2,S2
267,0,17,"[0.24, 0.05, None, 0.35]","[0.44, 0.36, None, 0.41]",0.35,0.36,False,,,,,
267,0,18,"[0.24, 0.38, 0.36, 0.35]","[0.44, 0.95, 0.99, 0.41]",,,True,0.37,0.14,0.19,B1,S1
267,0,19,"[0.24, 0.47, None, 0.35]","[0.44, 0.91, None, 0.41]",,,True,0.44,0.03,0.03,B1,S3
267,0,20,"[0.24, 0.17, None, 0.35]","[0.44, 0.46, None, 0.46]",0.35,0.44,False,,,,,
267,0,21,"[0.24, 0.44, 0.44, 0.35]","[0.44, 0.52, 0.99, 0.46]",,,True,0.44,0.29,0.0,B2,S0
267,0,22,"[0.24, 0.42, None, 0.35]","[0.49, 0.98, None, 0.46]",0.42,0.46,False,,,,,
267,0,23,"[0.24, 0.39, 0.46, 0.35]","[0.49, 0.79, 0.42, 0.46]",,,True,0.44,0.24,0.18,B2,S2
267,0,24,"[0.24, 0.37, None, 0.35]","[0.49, 0.4, None, 0.46]",0.37,0.4,False,,,,,
267,0,25,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.61, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,26,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.51, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,27,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.69, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,28,"[0.24, 0.02, 0.01, 0.35]","[0.49, 0.63, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,29,"[0.24, 0.1, 0.01, 0.35]","[0.49, 0.98, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,30,"[0.24, 0.13, 0.01, 0.35]","[0.49, 0.46, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,31,"[0.24, 0.17, 0.01, 0.35]","[0.49, 0.5, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,32,"[0.24, 0.0, 0.01, 0.35]","[0.49, 0.73, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,33,"[0.24, 0.12, 0.01, 0.35]","[0.49, 0.77, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,34,"[0.24, 0.33, 0.01, 0.35]","[0.49, 0.86, 0.99, 0.46]",0.37,0.4,False,,,,,
267,0,35,"[0.24, 0.41, 0.01, 0.35]","[0.49, 0.4, 0.99, 0.46]",,,True,0.4,0.04,0.02,B1,S1
267,0,36,"[0.24, 0.23, None, 0.35]","[0.49, 0.83, None, 0.46]",0.35,0.46,False,,,,,
267,0,37,"[0.24, 0.42, 0.01, 0.35]","[0.49, 0.61, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,38,"[0.24, 0.2, 0.01, 0.35]","[0.49, 0.81, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,39,"[0.24, 0.33, 0.01, 0.35]","[0.49, 0.87, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,40,"[0.24, 0.14, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,41,"[0.24, 0.34, 0.01, 0.35]","[0.49, 0.78, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,42,"[0.24, 0.37, 0.01, 0.35]","[0.49, 0.88, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,43,"[0.24, 0.42, 0.01, 0.35]","[0.49, 0.66, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,44,"[0.24, 0.08, 0.01, 0.35]","[0.49, 0.69, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,45,"[0.24, 0.31, 0.01, 0.35]","[0.49, 0.49, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,46,"[0.24, 0.33, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,47,"[0.24, 0.42, 0.01, 0.35]","[0.49, 0.62, 0.99, 0.46]",0.42,0.46,False,,,,,
267,0,48,"[0.24, 0.43, 0.46, 0.35]","[0.49, 0.78, 0.42, 0.46]",,,True,0.44,0.05,0.11,B2,S2
